employee_id,team,role,experience_years,week,year,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,project_complexity,management_quality,KPI-1_Gorev_Tamamlama_Orani_GTO,KPI-2_Zamaninda_Teslim_Orani_ZTO,KPI-3_Goreli_Katki_Endeksi_GKE,KPI-4_Kod_Katki_Kalite_Endeksi_KKKE,KKKE_AltMetrik_ECO_Etkili_Commit_Orani,KKKE_AltMetrik_HDS_Haftalik_Dagilim_Skoru,KKKE_AltMetrik_CTO_Commit_Task_Dengesi,KKKE_AltMetrik_OCH_Ortalama_Commit_Hacmi,KPI-5_Bug_Yogunlugu_BY,KPI-6_Kritik_Bug_Orani_KBO,KPI-7_Code_Review_Kabul_Orani_CRKO,KPI-8_Ortalama_PR_Duzeltme_Sayisi_OPDS,KPI-9_Is_Yuku_Endeksi_IYE,KPI-10_Surekli_Asiri_Yuk_Skoru_SAYS,KPI-11_Toplanti_Yuku_Orani_TYO,KPI-12_Ekip_Katki_Skoru_EKS,KPI-13_360_Geri_Bildirim_Skoru_360GBS,KPI-14_Organizasyonel_Merkezilik_Skoru_OMS,KPI-15_Motivasyon_Skoru_MS,KPI-16_Motivasyon_Trend_Egimi_MTE,KPI-17_Gelisim_Katilim_Skoru_GKS,KPI-18_Genel_Performans_Skoru_GPS,KPI-19_Ayrilma_Riski_Skoru_ARS,KPI-20_Potansiyel_Performans_Endeksi_PPE,performance_band,attrition_risk_band
14,Frontend,Senior,8.1,16,2025,9,7,28.6,39.0,0.534,0.7225,0.8027,0.7064,1.4185,0.7712,0.8462,0.6,3.1429,151.5577,0.4416,0.2168,0.5378,3,0.9686,1.0,0.1839,67.0386,66.3372,0.7752,67.7557,-0.8291,0.5898,76.34109,0.2881,57.6475,Stabil,Dusuk
14,Frontend,Senior,8.1,17,2025,8,6,25.7,42.5,0.6649,0.7172,0.7294,0.6063,1.3721,0.8906,0.8889,0.8,5.3333,139.5892,0.506,0.2671,0.46,3,1.0927,1.0,0.4133,63.6267,65.483,0.7027,67.3389,-2.1278,0.8782,72.56172,0.4262,68.3397,Stabil,Orta
14,Frontend,Senior,8.1,18,2025,7,6,27.5,35.7,0.5576,0.7196,0.8128,0.6765,1.1957,0.6194,0.7,1.0,2.3333,256.6925,0.5119,0.395,0.5256,3,0.9014,0.0,0.3136,71.9484,62.5133,0.6303,74.3695,1.9258,0.673,72.164925,0.2328,64.5498,Stabil,Dusuk
14,Frontend,Senior,8.1,19,2025,6,5,22.6,40.7,0.4077,0.7062,0.8121,0.7629,0.9761,0.5296,0.8333,0.4,2.0,256.5217,0.3695,0.183,0.5017,2,1.047,0.0,0.3526,61.2897,59.8565,0.6447,62.6304,-0.8345,0.7724,71.36409,0.3108,63.9093,Stabil,Orta
14,Frontend,Senior,8.1,20,2025,9,7,22.8,34.8,0.479,0.7317,0.7381,0.647,1.0654,0.7832,0.7632,1.0,4.1429,218.2885,0.4179,0.307,0.445,4,0.8867,0.0,0.2622,69.6107,64.3951,0.7091,70.8262,-0.1277,0.6969,72.48601500000001,0.2708,62.9781,Stabil,Dusuk
14,Frontend,Senior,8.1,21,2025,9,7,33.7,38.2,0.4462,0.6955,0.8097,0.6969,1.6928,0.6924,0.7619,0.6,2.2857,143.6087,0.4907,0.2435,0.5638,4,0.9679,0.0,0.2992,59.1706,65.1742,0.6501,61.1429,-3.1484,0.8774,74.395755,0.311,66.6151,Stabil,Orta
14,Frontend,Senior,8.1,22,2025,9,7,16.8,40.2,0.5822,0.7297,0.7753,0.6833,0.6894,0.7932,0.8,1.0,3.4286,193.6476,0.6636,0.3698,0.5601,4,1.0232,0.0,0.2794,72.4405,63.4686,0.6676,54.858,-3.3,0.6935,69.389355,0.3748,57.5928,Stabil,Orta
14,Frontend,Senior,8.1,23,2025,6,4,8.6,47.8,0.5771,0.7347,0.7045,0.6134,0.3725,0.7107,0.8333,0.8,3.75,246.3706,0.4848,0.2733,0.4355,6,1.1757,0.0,0.3361,65.4388,68.0699,0.6618,64.0452,-2.6628,0.5863,65.231145,0.4532,55.1428,Stabil,Orta
14,Frontend,Senior,8.1,24,2025,10,7,23.3,62.0,0.8147,0.7124,0.72,0.5912,0.9357,0.562,0.8833,0.2,7.5714,231.444,0.7367,0.4124,0.3966,5,1.4692,1.0,0.3206,49.6235,60.2951,0.7257,50.2155,-2.3595,0.6418,57.53559,0.685,55.7846,Riskli,Yuksek
14,Frontend,Senior,8.1,25,2025,8,7,23.4,35.8,0.7108,0.7307,0.8688,0.8023,1.0312,0.8628,0.9286,1.0,3.7143,185.9171,0.4685,0.3791,0.48,5,0.9066,1.0,0.4746,75.4827,62.0005,0.7214,70.7532,3.3856,0.7218,75.14787000000001,0.2424,68.8689,Stabil,Dusuk
14,Frontend,Senior,8.1,26,2025,8,6,22.1,45.1,0.5569,0.7623,0.708,0.5839,0.9383,0.7602,0.8696,0.6,3.3333,173.1078,0.4685,0.2409,0.5197,3,1.0736,1.0,0.3111,62.0338,65.6875,0.7158,64.891,2.3075,0.6643,69.22565999999999,0.3507,65.7056,Stabil,Orta
14,Frontend,Senior,8.1,27,2025,7,6,13.6,37.7,0.4857,0.7589,0.8608,0.8122,0.5452,0.7445,0.9375,0.8,2.5,201.5049,0.5118,0.2621,0.6171,2,0.9251,1.0,0.3208,71.471,62.1478,0.604,73.3373,6.3503,0.5701,72.95106,0.2321,66.7219,Stabil,Dusuk
14,Frontend,Senior,8.1,28,2025,8,5,18.1,40.3,0.6644,0.7995,0.6789,0.5327,0.9945,0.8802,0.9583,0.6,4.6,153.9244,0.541,0.2381,0.4968,3,1.0068,1.0,0.3079,60.0955,63.4034,0.7323,66.922,-0.3048,0.8105,70.13181,0.2292,67.5157,Stabil,Dusuk
14,Frontend,Senior,8.1,29,2025,11,7,35.6,42.5,0.6051,0.7316,0.604,0.511,1.9694,0.7204,0.7619,1.0,2.2857,195.3871,0.5507,0.3477,0.5357,2,1.0486,1.0,0.3549,71.4684,68.9541,0.5504,71.3703,1.3023,0.7623,69.477135,0.2718,69.5242,Stabil,Dusuk
14,Frontend,Senior,8.1,30,2025,6,4,8.1,34.8,0.3729,0.775,0.7342,0.6429,0.341,0.7666,0.9333,0.8,3.5,221.2626,0.4894,0.3407,0.5066,2,0.8658,0.0,0.3565,67.4951,63.3808,0.7781,68.0448,-1.1429,0.8291,68.355,0.3128,67.0394,Stabil,Orta
14,Frontend,Senior,8.1,31,2025,14,11,33.0,33.4,0.3006,0.7099,0.7784,0.6427,1.6256,0.7473,0.8986,0.2,5.6364,130.9778,0.4492,0.2379,0.5768,4,0.8422,0.0,0.2579,53.6127,63.6513,0.6715,66.7042,-0.3979,0.7644,73.04997,0.2665,65.3703,Stabil,Dusuk
14,Frontend,Senior,8.1,32,2025,10,7,25.7,34.0,0.7807,0.7616,0.6942,0.5103,1.2365,0.8219,0.8636,1.0,2.7143,137.9422,0.5692,0.33,0.3331,6,0.8867,0.0,0.3487,68.3263,67.4611,0.6437,62.7875,-2.7089,0.9424,69.08002499999999,0.3444,70.9127,Stabil,Orta
14,Frontend,Senior,8.1,33,2025,8,7,34.0,45.0,0.6305,0.6742,0.8713,0.8614,1.8107,0.7593,0.8947,1.0,2.4286,206.4921,0.6079,0.4046,0.4285,5,1.1456,0.0,0.2486,67.1764,61.0519,0.7744,75.5285,1.8534,0.7044,76.68066,0.3237,65.4103,Stabil,Orta
14,Frontend,Senior,8.1,34,2025,7,6,24.2,35.6,0.5435,0.752,0.8389,0.7454,0.9433,0.8181,0.7879,0.8,4.3333,175.7699,0.5009,0.2653,0.49,3,0.9165,0.0,0.3321,70.4309,67.4844,0.7537,61.3012,-0.3468,0.6849,73.89228,0.1989,63.0238,Stabil,Dusuk
14,Frontend,Senior,8.1,35,2025,9,7,17.9,47.2,0.4209,0.7728,0.7987,0.8129,0.7682,0.6543,0.6452,0.6,2.8571,124.2103,0.5258,0.2671,0.534,4,1.1848,0.0,0.2785,63.0355,61.9357,0.654,57.6439,-2.9658,0.5938,69.00442500000001,0.4803,53.1676,Stabil,Orta
14,Frontend,Senior,8.1,36,2025,4,3,10.4,40.2,0.6167,0.733,0.8135,0.7527,0.4302,0.5963,0.8276,0.6,8.0,234.9819,0.4939,0.2122,0.4842,4,1.011,0.0,0.3818,59.2867,61.4073,0.7034,68.869,-2.3636,0.7771,69.598095,0.375,62.1986,Stabil,Orta
14,Frontend,Senior,8.1,37,2025,7,6,17.5,44.3,0.5438,0.706,0.7957,0.7556,0.7063,0.597,0.68,0.4,2.8333,196.9967,0.5068,0.2547,0.55,3,1.0987,0.0,0.3399,60.3938,61.5168,0.7774,68.8281,3.3806,0.8513,70.779555,0.3384,74.5465,Stabil,Orta
14,Frontend,Senior,8.1,38,2025,6,5,16.4,46.3,0.3989,0.7489,0.8355,0.7531,0.694,0.6386,0.8372,0.4,7.2,205.8422,0.4383,0.2927,0.6483,2,1.1101,0.0,0.3043,57.6336,65.6274,0.6554,75.7093,5.4155,0.781,72.58251,0.293,75.796,Stabil,Dusuk
14,Frontend,Senior,8.1,39,2025,8,7,31.7,42.3,0.4308,0.7332,0.8173,0.7012,1.4834,0.6213,0.8571,0.6,2.5714,54.5501,0.4992,0.2719,0.5249,3,1.0537,0.0,0.2672,64.4342,61.1937,0.685,73.3279,2.0258,0.7063,74.535195,0.2495,65.8087,Stabil,Dusuk
14,Frontend,Senior,8.1,40,2025,7,5,16.1,40.2,0.5339,0.7035,0.708,0.6045,0.8835,0.6287,0.6818,0.4,3.0,179.9517,0.5148,0.3272,0.5217,3,1.0348,0.0,0.2992,58.4044,63.1307,0.6275,72.7598,0.9414,0.7875,68.61918000000001,0.3088,68.3468,Stabil,Orta
14,Frontend,Senior,8.1,41,2025,5,4,16.8,41.2,0.6379,0.75,0.7864,0.7597,0.9442,0.6816,0.7143,0.2,5.0,193.8105,0.4483,0.2578,0.4945,5,1.0331,0.0,0.2882,48.6578,66.3115,0.8607,63.6193,-3.6838,0.7226,71.87649,0.3689,59.1557,Stabil,Orta
14,Frontend,Senior,8.1,42,2025,10,8,16.8,42.2,0.5319,0.7366,0.7665,0.6811,0.6261,0.6745,0.8056,0.8,3.625,38.4722,0.4169,0.2263,0.512,4,1.0438,0.0,0.2541,67.9498,66.5075,0.6026,67.1266,-2.7744,0.5959,70.562625,0.3441,54.9341,Stabil,Orta
14,Frontend,Senior,8.1,43,2025,4,3,7.1,39.7,0.6702,0.714,0.7592,0.7193,0.3257,0.9145,0.8824,1.0,5.0,183.2209,0.4689,0.2531,0.421,5,0.9552,0.0,0.2791,76.8921,60.6527,0.7108,69.9535,-0.4912,0.6557,72.150015,0.2295,59.4351,Stabil,Dusuk
14,Frontend,Senior,8.1,44,2025,13,10,29.6,40.7,0.5309,0.751,0.7802,0.6489,1.1308,0.6699,0.78,0.2,3.9,121.4444,0.524,0.192,0.4482,4,1.0701,0.0,0.3543,57.6243,69.8978,0.8144,70.6226,2.3837,0.9624,72.84028500000001,0.2707,80.4996,Stabil,Dusuk
14,Frontend,Senior,8.1,45,2025,4,3,10.9,45.1,0.5069,0.6969,0.8622,0.7557,0.5227,0.6832,0.7727,0.2,5.6667,117.0953,0.5096,0.2177,0.4351,4,1.0545,0.0,0.2977,51.1784,65.9393,0.5376,76.5337,2.8891,0.6763,70.60756500000001,0.2611,67.2272,Stabil,Dusuk
14,Frontend,Senior,8.1,46,2025,5,4,10.4,35.5,0.6861,0.7864,0.8822,0.7387,0.5532,0.5786,0.6452,0.2,5.0,252.8959,0.5315,0.2276,0.5028,4,0.9203,0.0,0.2526,55.9891,63.1114,0.626,70.3386,0.7067,0.7928,70.41615,0.2236,68.214,Stabil,Dusuk
14,Frontend,Senior,8.1,47,2025,8,7,31.7,41.1,0.5789,0.7035,0.8651,0.7675,1.5002,0.6786,0.7917,1.0,2.7143,250.6207,0.5295,0.2289,0.4995,4,1.0172,0.0,0.3187,72.8764,65.9879,0.7887,69.8947,-0.8379,0.7613,77.84815499999999,0.2792,65.2454,Stabil,Dusuk
14,Frontend,Senior,8.1,48,2025,12,10,38.9,45.0,0.7311,0.7358,0.8206,0.7516,1.609,0.7514,0.825,0.8,3.3,103.2378,0.5997,0.366,0.44,4,1.1102,0.0,0.3525,65.3867,67.7397,0.6789,57.5576,-5.7372,0.6413,72.255015,0.4413,52.7158,Stabil,Orta
14,Frontend,Senior,8.1,49,2025,8,6,14.3,40.8,0.4441,0.7321,0.7869,0.8221,0.6419,0.7724,0.7632,0.6,4.8333,107.7087,0.438,0.271,0.5173,3,1.018,0.0,0.2612,59.6979,63.3819,0.6501,66.1493,-2.4905,0.701,72.69612,0.4099,59.1672,Stabil,Orta
14,Frontend,Senior,8.1,50,2025,8,6,23.6,49.3,0.6777,0.7796,0.7814,0.6259,1.0507,0.6972,0.7407,1.0,3.3333,246.5665,0.524,0.2791,0.5871,2,1.1701,0.0,0.3183,77.692,64.6478,0.6662,71.3817,1.3053,0.7711,72.3618,0.3443,68.6348,Stabil,Orta
14,Frontend,Senior,8.1,51,2025,6,4,9.5,41.5,0.5639,0.7359,0.7463,0.7508,0.4444,0.8379,0.8,1.0,4.0,118.4454,0.4114,0.2574,0.5885,2,1.0424,0.0,0.208,68.9655,62.4008,0.7996,64.924,2.7332,0.8799,73.811535,0.278,75.0872,Stabil,Dusuk
14,Frontend,Senior,8.1,52,2025,15,12,65.2,43.5,0.7912,0.7209,0.7784,0.6713,2.3749,0.7028,0.925,0.6,3.0833,221.3629,0.5813,0.3023,0.5199,3,1.0792,0.0,0.3297,58.7238,65.2972,0.748,69.4494,0.3443,0.7747,73.00702500000001,0.2816,67.4897,Stabil,Dusuk
16,DevOps,Junior,2.3,1,2025,8,6,28.1,47.1,0.444,0.7281,0.7873,0.6568,1.3569,0.5822,0.6579,0.6,4.1667,17.7328,0.37323,0.3062,0.48301,4,1.2156,1.0,0.1788,62.1571,71.472,0.7279,68.0357,0.0,0.8185,64.70279,0.4598,70.7748,Riskli,Orta
16,DevOps,Junior,2.3,2,2025,10,7,18.4,42.6,0.5822,0.7006,0.7388,0.6377,1.1364,0.7141,0.6897,1.0,5.7143,43.8147,0.48699,0.296,0.47487,4,1.0372,1.0,0.2576,75.4954,62.9384,0.5611,70.4445,2.4088,0.8387,64.657665,0.274,72.8847,Riskli,Dusuk
16,DevOps,Junior,2.3,3,2025,12,8,29.5,48.5,0.4881,0.7058,0.6977,0.6413,1.1968,0.7764,0.8056,0.6,3.625,144.9375,0.3322799999999999,0.2556,0.5045700000000001,5,1.2084,2.0,0.2556,66.3278,69.6002,0.7062,70.7007,1.3325,0.9923,65.32523,0.4142,80.1137,Stabil,Orta
16,DevOps,Junior,2.3,4,2025,16,11,50.2,43.5,0.5315,0.7282,0.704,0.6264,1.7891,0.6246,0.6377,0.2,4.0,121.0804,0.52668,0.3021,0.5270100000000001,4,1.0627,2.0,0.3623,57.7468,69.421,0.663,71.4244,1.0422,0.8252,62.89180499999999,0.3291,72.0881,Riskli,Orta
16,DevOps,Junior,2.3,5,2025,8,6,25.6,41.6,0.4287,0.7277,0.793,0.7184,1.2019,0.7918,0.7647,1.0,4.3333,80.6368,0.43398,0.281,0.53449,3,1.0535,2.0,0.309,78.7653,64.0663,0.5414,69.1122,-0.3273,0.8661,67.178015,0.3826,70.1828,Stabil,Orta
16,DevOps,Junior,2.3,6,2025,10,8,33.4,37.7,0.4671,0.7331,0.7855,0.7136,1.5286,0.8627,0.9524,1.0,5.0,59.5616,0.37782,0.2553,0.47762,6,0.9606,2.0,0.2183,77.4698,62.7988,0.5486,72.2302,0.2276,0.7899,69.477395,0.2463,67.2424,Stabil,Dusuk
16,DevOps,Junior,2.3,7,2025,7,5,19.7,39.3,0.5679,0.6876,0.6498,0.5425,0.911,0.5887,0.7,0.4,1.4,145.2817,0.49491,0.3137,0.5404300000000001,4,0.9844,1.0,0.2694,59.0954,69.2399,0.6998,60.779,-2.8818,0.813,59.34099,0.4884,65.3556,Riskli,Orta
16,DevOps,Junior,2.3,8,2025,12,9,28.0,39.5,0.6284,0.7168,0.7524,0.5991,1.0811,0.7596,0.7895,1.0,1.6667,150.0231,0.5202899999999999,0.2953,0.4011700000000001,3,1.0222,1.0,0.2767,81.1029,65.7894,0.5261,66.79419999999999,-1.8405,0.9645,64.69252999999999,0.2139,72.7616,Riskli,Dusuk
16,DevOps,Junior,2.3,9,2025,6,5,14.1,39.1,0.5377,0.6776,0.8066,0.7157,0.6659,0.8428,0.8333,0.8,5.0,194.1459,0.50832,0.3218,0.275,7,0.9336,0.0,0.3397,72.8534,64.266,0.6654,62.8949,-2.1991,0.7297,63.268385,0.3844,61.1822,Riskli,Orta
16,DevOps,Junior,2.3,10,2025,8,6,17.1,42.6,0.3899,0.6842,0.7489,0.7518,0.7123,0.6171,0.8824,0.2,2.5,192.5421,0.4946399999999999,0.3296,0.43813,4,1.0881,0.0,0.2043,57.6202,66.6585,0.6099,64.0495,0.5912,0.8924,61.82733,0.3555,73.5793,Riskli,Orta
16,DevOps,Junior,2.3,11,2025,5,4,12.7,52.6,0.5953,0.6906,0.7285,0.6271,0.5893,0.6737,0.9091,0.2,2.5,157.091,0.6228,0.4297,0.40777,4,1.2142,1.0,0.3353,56.667,67.3576,0.7172,58.3465,-2.4188,0.7354,56.021975,0.5764,62.0198,Riskli,Orta
16,DevOps,Junior,2.3,12,2025,7,5,17.4,48.9,0.6263,0.6817,0.7657,0.6567,0.8279,0.6891,0.7273,0.6,3.2,184.0593,0.486,0.3262,0.5509900000000001,4,1.1798,1.0,0.3481,69.8836,70.3394,0.7217,70.4464,1.6952,0.8651,63.14440999999999,0.3261,75.1801,Riskli,Orta
16,DevOps,Junior,2.3,13,2025,8,6,15.4,38.3,0.5864,0.7083,0.7206,0.5816,0.725,0.7021,0.6957,0.8,2.6667,123.9592,0.44442,0.2959,0.53196,2,0.9477,1.0,0.2306,75.6106,68.2618,0.6698,69.6928,2.903,0.8768,63.58502,0.1996,76.9712,Riskli,Dusuk
16,DevOps,Junior,2.3,14,2025,8,7,28.8,42.6,0.5537,0.7159,0.9245,0.8745,1.5211,0.7785,0.9143,0.4,4.5714,112.4567,0.57834,0.3449,0.45859,4,1.0944,1.0,0.1817,63.3297,72.0158,0.7819,75.8853,5.1863,0.9403,71.70847,0.3653,84.5209,Stabil,Orta
16,DevOps,Junior,2.3,15,2025,15,12,36.3,45.4,0.7237,0.7078,0.8021,0.7109,1.4189,0.5889,0.726,0.2,4.4167,244.4954,0.52353,0.3392,0.43549,4,1.0945,1.0,0.2654,55.2094,70.1031,0.5945,68.2633,-0.0357,0.9573,64.1896,0.3448,76.5538,Riskli,Orta
16,DevOps,Junior,2.3,16,2025,5,3,13.0,45.9,0.6229,0.6613,0.6924,0.6542,0.6255,0.6995,1.0,0.2,2.6667,167.8659,0.52614,0.3973,0.5270100000000001,3,1.1306,1.0,0.2713,53.1652,69.1331,0.6582,69.5196,-0.8142,0.9397,59.986515,0.2852,74.2553,Riskli,Dusuk
16,DevOps,Junior,2.3,17,2025,5,4,17.1,39.0,0.4876,0.6957,0.763,0.6892,0.687,0.6803,0.6364,1.0,3.5,61.8962,0.39258,0.277,0.50941,3,0.9684,0.0,0.2968,80.0917,67.763,0.717,70.6873,-1.4338,0.8359,65.91328,0.2413,68.2024,Stabil,Dusuk
16,DevOps,Junior,2.3,18,2025,5,5,18.4,37.1,0.548,0.7385,0.9044,0.8363,0.748,0.6873,0.9333,0.4,2.8,194.5605,0.43155,0.2815,0.59895,3,0.9614,0.0,0.2348,67.2042,72.0208,0.6275,77.6001,2.9178,0.8293,69.41649999999998,0.2038,75.9855,Stabil,Dusuk
16,DevOps,Junior,2.3,19,2025,10,6,21.2,44.2,0.5272,0.6973,0.5945,0.4883,0.9367,0.7688,0.6944,0.8,4.1667,181.9215,0.55377,0.3312,0.48158,4,1.1117,0.0,0.2723,73.5551,65.6275,0.7418,68.0229,0.2423,0.8949,60.81596,0.3806,72.8393,Riskli,Orta
16,DevOps,Junior,2.3,20,2025,8,6,20.6,39.5,0.5534,0.7303,0.7825,0.7153,1.0156,0.6648,0.697,0.2,3.8333,158.0673,0.51732,0.4326,0.5137,5,0.9709,0.0,0.2713,61.133,66.9876,0.6722,63.4233,-3.1369,1.0,64.11854,0.3606,72.6948,Riskli,Orta
16,DevOps,Junior,2.3,21,2025,6,4,15.7,43.8,0.4172,0.7297,0.5837,0.462,0.5772,0.6441,0.8333,1.0,2.5,279.4532,0.5386500000000001,0.3002,0.50787,3,1.1049,0.0,0.1852,76.4903,71.7106,0.6742,59.1679,-5.9896,0.9942,58.68359,0.4348,69.3926,Riskli,Orta
16,DevOps,Junior,2.3,22,2025,10,6,26.0,43.8,0.5539,0.6881,0.6479,0.5443,1.2555,0.7302,1.0,0.8,2.6667,234.8572,0.45,0.2611,0.6684700000000001,2,1.1245,0.0,0.282,67.1126,68.0515,0.6701,59.2823,-3.0477,0.7826,62.62856,0.4534,63.3719,Riskli,Orta
16,DevOps,Junior,2.3,23,2025,3,3,11.1,39.8,0.2295,0.7739,0.8572,0.8815,0.5992,0.7717,0.7391,0.6,5.6667,132.2669,0.45324,0.2924,0.62029,3,1.0684,0.0,0.2047,66.4823,71.1192,0.5593,60.4346,-0.8852,0.8664,67.136975,0.3781,71.4418,Stabil,Orta
16,DevOps,Junior,2.3,24,2025,17,11,36.1,54.3,0.6771,0.7049,0.6202,0.5097,1.3533,0.8432,0.806,0.6,4.9091,146.7792,0.55881,0.3781,0.50754,4,1.3279,1.0,0.3035,66.2677,69.9355,0.6219,60.6973,0.5741,0.744,59.066915,0.5268,67.8574,Riskli,Orta
16,DevOps,Junior,2.3,25,2025,7,5,11.7,39.0,0.3261,0.6922,0.7553,0.7279,0.4487,0.6636,0.6739,0.8,6.2,58.3242,0.41706,0.3242,0.46464,5,0.9982,1.0,0.2276,74.7923,63.3077,0.4663,63.7846,1.377,0.6929,61.82296,0.3283,64.8221,Riskli,Orta
16,DevOps,Junior,2.3,26,2025,5,4,20.0,44.0,0.6236,0.6825,0.7573,0.7835,0.82,0.6849,0.8261,0.6,4.75,271.2963,0.41346,0.2359,0.44341,5,1.11,1.0,0.2479,61.7936,71.3962,0.7981,69.6468,3.0724,0.898,65.441035,0.3516,79.1275,Stabil,Orta
16,DevOps,Junior,2.3,27,2025,8,6,21.3,40.3,0.6137,0.6731,0.803,0.7337,1.0261,0.7139,0.8571,0.6,3.0,107.9145,0.58275,0.3999,0.48719,6,1.0475,1.0,0.196,65.623,62.6956,0.6588,72.155,4.0235,0.822,64.81954499999999,0.3187,74.5873,Riskli,Orta
16,DevOps,Junior,2.3,28,2025,12,9,40.0,38.9,0.4649,0.7038,0.7462,0.6085,1.8025,0.7815,0.8361,0.4,5.6667,144.1383,0.4977,0.336,0.49896,5,0.9822,1.0,0.1949,57.041,66.4149,0.6864,69.3186,1.911,0.7477,65.407595,0.2455,69.058,Stabil,Dusuk
16,DevOps,Junior,2.3,29,2025,13,9,44.5,41.6,0.6242,0.7186,0.7279,0.6752,2.0966,0.8258,0.6441,1.0,4.2222,141.95,0.43929,0.3578,0.42372,4,1.0069,1.0,0.2427,72.8039,68.8478,0.6271,69.5154,-0.323,0.783,67.43176,0.3154,67.8861,Stabil,Orta
16,DevOps,Junior,2.3,30,2025,9,6,18.9,43.0,0.5251,0.6734,0.6739,0.6481,0.6696,0.7405,0.8529,0.4,4.8333,90.2485,0.468,0.3643,0.43538,5,1.0722,0.0,0.1234,57.3773,68.7459,0.7414,68.7678,-0.9965,0.9524,62.57308,0.2961,74.4235,Riskli,Dusuk
16,DevOps,Junior,2.3,31,2025,12,9,22.3,36.6,0.5645,0.7058,0.7348,0.7006,1.0865,0.8128,0.7838,1.0,3.2222,133.0169,0.38412,0.2263,0.42361,3,0.9283,0.0,0.1589,73.4501,66.5233,0.6143,65.33670000000001,-1.2693,0.776,66.78823,0.2235,65.3916,Stabil,Dusuk
16,DevOps,Junior,2.3,32,2025,6,4,19.3,37.6,0.5235,0.7089,0.6517,0.516,1.0022,0.5678,0.7368,0.4,3.5,258.8097,0.4868100000000001,0.3269,0.4921400000000001,4,0.9347,0.0,0.2575,65.1307,62.52,0.6592,64.5065,-1.8458,0.93,59.8576,0.2744,70.2215,Riskli,Dusuk
16,DevOps,Junior,2.3,33,2025,9,7,27.5,39.7,0.5281,0.6687,0.7729,0.7007,1.3502,0.7923,1.0,1.0,2.0,193.2511,0.5705100000000001,0.3525,0.44539,4,1.0233,0.0,0.2191,72.7921,62.8544,0.5129,68.1254,-0.2757,0.8835,66.436635,0.2914,70.6831,Stabil,Dusuk
16,DevOps,Junior,2.3,34,2025,7,5,21.5,41.8,0.3792,0.694,0.7525,0.6754,0.9832,0.6527,0.9167,0.4,4.4,23.9125,0.42003,0.2307,0.43571,4,1.1152,0.0,0.2805,59.2689,71.7812,0.7805,68.5151,1.3154,1.0,64.773755,0.3843,81.0897,Riskli,Orta
16,DevOps,Junior,2.3,35,2025,4,3,7.5,45.9,0.4956,0.6653,0.7694,0.6963,0.469,0.6922,1.0,0.4,7.0,215.8825,0.5186700000000001,0.3107,0.43307,5,1.103,0.0,0.2111,62.5744,63.5525,0.6193,60.7433,-1.09,0.8079,60.593565,0.3898,66.2196,Riskli,Orta
16,DevOps,Junior,2.3,36,2025,10,8,24.6,51.8,0.7254,0.7001,0.7677,0.6127,0.9591,0.6216,0.6731,0.6,4.375,264.5778,0.6339600000000001,0.3518,0.5361400000000001,3,1.2455,1.0,0.2282,70.734,63.9341,0.5868,57.6865,-3.9088,0.9374,59.6448,0.5173,67.7552,Riskli,Orta
16,DevOps,Junior,2.3,37,2025,12,9,18.5,42.6,0.464,0.6465,0.7877,0.7362,0.9524,0.8391,0.9487,0.8,4.1111,193.8548,0.43758,0.3705,0.50116,4,1.0584,1.0,0.2045,73.8651,64.3744,0.7179,63.9988,-1.6606,0.9292,66.98953499999999,0.3819,71.0319,Stabil,Orta
16,DevOps,Junior,2.3,38,2025,9,8,29.1,38.7,0.7004,0.689,0.8687,0.79,1.3841,0.7092,0.6984,0.4,5.5,180.173,0.56565,0.338,0.39215,5,0.979,1.0,0.2034,60.397,67.6501,0.6904,71.7565,3.9352,0.7647,67.46558,0.173,73.3559,Stabil,Dusuk
16,DevOps,Junior,2.3,39,2025,6,4,16.6,44.0,0.4889,0.7052,0.7437,0.6662,0.6445,0.8483,0.9167,1.0,2.75,142.4492,0.48528,0.2842,0.40425,4,1.0951,1.0,0.2538,80.1412,70.0417,0.6933,65.2594,3.0476,0.8811,64.55288,0.3602,77.9251,Riskli,Orta
16,DevOps,Junior,2.3,40,2025,5,4,12.4,47.2,0.4585,0.7241,0.7319,0.6412,0.4819,0.6435,0.697,0.2,5.75,189.6812,0.49059,0.2224,0.4972,4,1.1591,1.0,0.1927,57.2809,69.2517,0.5108,72.2775,1.8339,0.88,60.356065,0.3334,75.7402,Riskli,Orta
16,DevOps,Junior,2.3,41,2025,11,9,33.2,51.7,0.5709,0.7151,0.8005,0.7265,1.3007,0.7075,0.9138,0.2,5.8889,193.4438,0.4501799999999999,0.2899,0.38478,5,1.316,2.0,0.2078,54.5135,63.504,0.6662,68.3623,-0.3164,0.9736,63.383715,0.4297,74.8702,Riskli,Orta
16,DevOps,Junior,2.3,42,2025,4,3,8.4,39.1,0.3519,0.7191,0.7894,0.721,0.4699,0.7696,1.0,0.4,3.0,157.8189,0.4711499999999999,0.2846,0.44286,4,1.0182,1.0,0.2083,57.1581,69.934,0.7628,76.7208,3.0469,0.951,65.224245,0.2208,81.0347,Stabil,Dusuk
