employee_id,year,week,team,role,experience_years,assigned_tasks,completed_tasks,story_points_completed,actual_work_hours,task_completion_rate,on_time_delivery_rate,commit_score,project_complexity,bug_density,critical_bug_ratio,code_review_acceptance,avg_pr_revision,workload_index,team_collaboration_score,feedback_score,org_centrality_score,motivation_score,Performance_Drop_Target,Burnout_Target,Resignation_Target,High_Risk_Target
SE-020,2024,33,DevOps,Senior,6,14,12,34,32,0.8706,0.844,1.15,0.7544,0.3807,0.1364,0.9166,1.3182,0.7742,0.0857,0.795,0.7474,0.8669,0,0,0,0
SE-020,2024,34,DevOps,Senior,6,8,7,38,41,0.9068,0.9245,1.1221,0.7624,0.287,0.1812,0.8698,1.8229,0.918,0.0799,0.822,0.8175,0.8499,0,0,0,0
SE-020,2024,35,DevOps,Senior,6,12,11,31,40,0.8751,0.8361,1.0636,0.7945,0.2223,0.1189,0.8518,1.8194,0.9661,0.189,0.8681,0.7634,0.8713,0,0,1,0
SE-020,2024,36,DevOps,Senior,6,14,13,19,37,0.9317,0.9039,1.24,0.788,0.2698,0.162,0.8593,1.9159,0.8969,0.1329,0.8299,0.7634,0.8658,0,0,0,0
SE-020,2024,37,DevOps,Senior,6,12,11,37,39,0.8793,0.9553,1.1006,0.834,0.1027,0.1436,0.8038,1.5401,0.8369,0.1534,0.8904,0.7323,0.8348,0,0,0,0
SE-020,2024,38,DevOps,Senior,6,12,12,12,37,0.9812,0.8774,1.1358,0.8234,0.2598,0.1314,0.8822,1.5668,0.7492,0.1563,0.7776,0.7865,0.9135,0,0,0,0
SE-020,2024,39,DevOps,Senior,6,13,12,10,39,0.9396,0.8821,1.1033,0.8124,0.2242,0.1143,0.8713,1.657,0.8453,0.155,0.856,0.705,0.9069,0,0,0,0
SE-020,2024,40,DevOps,Senior,6,8,7,36,39,0.8618,0.8525,1.0651,0.779,0.2615,0.1578,0.8919,1.7134,0.9537,0.1731,0.7669,0.7836,0.8527,0,0,0,0
SE-020,2024,41,DevOps,Senior,6,9,9,11,41,0.9583,0.9469,1.1464,0.758,0.1407,0.1096,0.8455,1.7875,0.9469,0.127,0.7549,0.7706,0.8792,0,1,0,0
SE-020,2024,42,DevOps,Senior,6,13,12,17,43,0.9202,0.8323,1.1416,0.7768,0.2101,0.1367,0.8269,1.7934,1.2112,0.1237,0.8766,0.6633,0.8223,1,0,0,0
SE-020,2024,43,DevOps,Senior,6,6,5,30,37,0.8995,0.8563,1.1236,0.7658,0.2356,0.1287,0.8527,1.3208,0.7523,0.0658,0.7767,0.7802,0.8785,0,0,0,0
SE-020,2024,44,DevOps,Senior,6,11,10,12,42,0.8692,0.8625,1.1371,0.7305,0.2102,0.0898,0.9196,1.7199,0.7,0.1483,0.8157,0.7396,0.8288,0,1,0,0
SE-020,2024,45,DevOps,Senior,6,10,9,20,35,0.9377,0.8379,1.1134,0.7662,0.233,0.0945,0.8645,1.1941,0.8634,0.1455,0.8652,0.7601,0.8454,0,0,1,0
SE-020,2024,46,DevOps,Senior,6,14,12,33,38,0.8926,0.84,1.2159,0.9165,0.1425,0.1645,0.845,1.8469,0.95,0.1244,0.7911,0.7327,0.8485,0,0,0,0
SE-020,2024,47,DevOps,Senior,6,14,13,37,36,0.9574,0.86,1.0861,0.8206,0.2195,0.1277,0.924,1.5793,0.8452,0.0635,0.8877,0.7189,0.9133,0,0,0,0
SE-020,2024,48,DevOps,Senior,6,10,9,34,42,0.9008,0.9189,0.9173,0.772,0.2091,0.0683,0.8953,1.6777,0.8956,0.1329,0.7899,0.7424,0.853,0,0,0,0
SE-020,2024,49,DevOps,Senior,6,8,8,31,36,1.0,0.9233,1.2127,0.7474,0.2234,0.1521,0.8698,2.1267,0.8254,0.0793,0.894,0.7802,0.8281,1,0,0,0
SE-020,2024,50,DevOps,Senior,6,7,7,22,40,0.9531,0.8867,1.0302,0.7697,0.1318,0.1037,0.888,1.6706,0.9954,0.148,0.8052,0.7776,0.9172,0,1,0,0
SE-020,2024,51,DevOps,Senior,6,14,14,21,33,0.9741,0.8898,1.1732,0.7689,0.2211,0.1954,0.9761,1.7646,0.6856,0.139,0.9104,0.685,0.8407,0,0,0,0
SE-020,2024,52,DevOps,Senior,6,6,5,14,37,0.912,0.9033,1.2115,0.7586,0.2073,0.1147,0.9097,1.5514,0.8563,0.0629,0.8244,0.7648,0.8387,0,0,0,0
SE-040,2024,1,DevOps,Senior,7,9,7,37,37,0.8135,0.9319,1.1494,0.822,0.1678,0.1171,0.8631,1.901,0.976,0.1718,0.8313,0.7998,0.8257,0,0,0,0
SE-040,2024,2,DevOps,Senior,7,9,8,23,43,0.9288,0.9235,1.1949,0.8051,0.2435,0.1124,0.9057,1.6709,0.982,0.1394,0.8553,0.8239,0.8981,0,0,1,0
SE-040,2024,3,DevOps,Senior,7,9,9,35,35,1.0,0.8523,1.1868,0.8596,0.2088,0.1495,0.9065,1.205,0.8437,0.1292,0.8017,0.7808,0.8736,0,0,0,0
SE-040,2024,4,DevOps,Senior,7,14,13,40,37,0.9073,0.8767,1.0685,0.7831,0.2144,0.1322,0.9185,1.7684,1.0333,0.125,0.7686,0.7598,0.9419,1,0,0,0
SE-040,2024,5,DevOps,Senior,7,13,13,30,43,0.9619,0.9035,1.1206,0.8253,0.1551,0.114,0.9313,1.411,0.9689,0.1236,0.8462,0.7164,0.9276,0,0,0,0
SE-040,2024,6,DevOps,Senior,7,10,9,33,38,0.9383,0.8803,1.1494,0.7999,0.1595,0.0882,0.8233,1.8587,0.8222,0.1277,0.8883,0.8301,0.8695,0,0,1,0
SE-040,2024,7,DevOps,Senior,7,6,6,22,33,0.9417,0.8368,1.3001,0.831,0.2669,0.0547,0.9135,1.6801,0.9288,0.161,0.8531,0.7663,0.8489,0,1,0,0
SE-040,2024,8,DevOps,Senior,7,9,9,11,41,0.9993,0.9412,1.2333,0.7781,0.1872,0.1015,0.8664,1.6386,1.0526,0.1693,0.8637,0.7974,0.8751,0,0,0,0
SE-040,2024,9,DevOps,Senior,7,6,6,28,35,0.9673,0.8416,1.1538,0.8008,0.2101,0.0981,0.9206,1.7742,0.8294,0.1278,0.8092,0.7751,0.8993,0,0,0,0
SE-040,2024,10,DevOps,Senior,7,7,7,37,35,1.0,0.8898,1.2078,0.7883,0.1584,0.1333,0.8732,1.6687,0.8847,0.1774,0.7911,0.7796,0.9185,0,0,0,0
SE-040,2024,11,DevOps,Senior,7,7,6,13,32,0.9043,0.8526,1.1811,0.8165,0.1724,0.1371,0.8693,1.7147,0.7733,0.1385,0.8642,0.8098,0.9103,0,1,0,0
SE-040,2024,12,DevOps,Senior,7,13,13,38,37,0.974,0.8854,1.1065,0.8492,0.1691,0.1146,0.8495,1.4362,0.9196,0.1388,0.8419,0.7058,0.8497,0,0,0,0
SE-040,2024,13,DevOps,Senior,7,6,5,22,36,0.9068,0.8491,1.2562,0.7447,0.2053,0.1181,0.855,1.6982,0.8362,0.083,0.8751,0.7748,0.8794,0,0,0,0
SE-040,2024,14,DevOps,Senior,7,13,12,40,32,0.8939,0.9112,1.1338,0.8576,0.0281,0.1702,0.966,1.3195,0.7949,0.145,0.8487,0.7511,0.8837,0,0,0,0
SE-040,2024,15,DevOps,Senior,7,12,11,21,36,0.9432,0.9025,1.2219,0.8352,0.1455,0.112,0.9227,1.5049,0.8452,0.1311,0.8337,0.7711,0.867,0,0,0,0
SE-040,2024,16,DevOps,Senior,7,12,12,40,38,0.9976,0.8847,1.1768,0.8626,0.1695,0.0512,0.8411,1.3991,0.8225,0.122,0.8328,0.8045,0.8995,0,0,0,0
SE-040,2024,17,DevOps,Senior,7,6,6,29,38,0.9601,0.8023,1.1954,0.7791,0.2204,0.0667,0.8531,1.9302,0.8775,0.1606,0.7906,0.7528,0.902,0,0,0,0
SE-040,2024,18,DevOps,Senior,7,14,13,38,44,0.9244,0.885,1.1038,0.7255,0.2585,0.1407,0.8674,1.8452,1.0417,0.1854,0.8673,0.7678,0.8884,0,0,0,0
SE-040,2024,19,DevOps,Senior,7,10,9,30,39,0.8559,0.9183,1.223,0.8389,0.2544,0.1095,0.8174,1.6431,0.9765,0.1057,0.8806,0.7721,0.929,0,0,0,0
SE-040,2024,20,DevOps,Senior,7,14,13,21,40,0.9222,0.8643,1.2683,0.7738,0.2049,0.0395,0.9215,1.819,0.8856,0.1916,0.9113,0.7681,0.9281,0,0,0,0
SE-040,2024,21,DevOps,Senior,7,6,5,29,35,0.898,0.8709,1.1551,0.8172,0.1423,0.0562,0.8619,1.8474,0.9665,0.1624,0.8468,0.7462,0.9183,0,0,0,0
SE-040,2024,22,DevOps,Senior,7,8,7,22,36,0.8202,0.8959,1.2485,0.8211,0.174,0.1126,0.8617,1.3508,0.9302,0.1865,0.8624,0.7832,0.9167,0,0,0,0
SE-040,2024,23,DevOps,Senior,7,13,12,14,38,0.8945,0.8786,1.1469,0.7945,0.1961,0.1419,0.9302,1.533,0.8232,0.148,0.8606,0.8289,0.9294,0,0,0,0
SE-040,2024,24,DevOps,Senior,7,8,7,12,35,0.9186,0.8543,1.1947,0.7783,0.2677,0.0127,0.8704,1.8137,0.8979,0.1197,0.8605,0.7002,0.9222,0,0,0,0
SE-040,2024,25,DevOps,Senior,7,9,8,31,42,0.9064,0.8836,1.1577,0.8166,0.1652,0.1304,0.8558,1.2554,0.9078,0.1326,0.9283,0.7034,0.853,0,0,0,0
SE-040,2024,26,DevOps,Senior,7,6,5,21,34,0.882,0.9169,1.2236,0.8737,0.2339,0.1271,1.0,2.0508,0.9243,0.1307,0.8702,0.736,0.9022,0,0,0,0
SE-040,2024,27,DevOps,Senior,7,7,7,37,35,0.9466,0.9291,1.128,0.8648,0.1879,0.0935,0.832,1.6247,0.9573,0.1356,0.8828,0.8089,0.8662,0,0,0,0
SE-040,2024,28,DevOps,Senior,7,8,7,25,34,0.9158,0.9188,1.1947,0.7754,0.1609,0.158,0.902,1.8478,0.8518,0.1151,0.8369,0.7281,0.8589,0,0,0,0
SE-040,2024,29,DevOps,Senior,7,13,12,27,42,0.9404,0.9296,1.2268,0.8306,0.2333,0.1303,0.8781,1.6218,0.8266,0.1425,0.9177,0.7822,0.8767,1,0,0,0
SE-040,2024,30,DevOps,Senior,7,13,11,13,38,0.8741,0.9294,1.1626,0.8132,0.2168,0.1044,0.9389,1.7097,0.8241,0.178,0.9088,0.7973,0.8416,0,0,0,0
SE-040,2024,31,DevOps,Senior,7,10,9,13,43,0.8768,0.929,1.0907,0.8739,0.3048,0.1037,0.9196,1.6033,0.9464,0.1549,0.881,0.7618,0.956,1,0,0,0
SE-040,2024,32,DevOps,Senior,7,11,10,17,35,0.9108,0.9133,1.1105,0.8287,0.184,0.1463,0.9339,1.6012,0.8033,0.1901,0.8709,0.7643,0.8983,0,1,0,0
SE-040,2024,33,DevOps,Senior,7,11,10,37,32,0.9002,0.8555,1.0751,0.8927,0.1055,0.0822,0.9023,1.7088,0.8631,0.0769,0.8085,0.7145,0.8605,0,0,0,0
SE-040,2024,34,DevOps,Senior,7,10,9,21,40,0.91,0.8813,1.1639,0.8275,0.1456,0.1181,0.9042,1.9302,0.8626,0.1487,0.8776,0.7752,0.878,0,0,0,0
SE-040,2024,35,DevOps,Senior,7,6,6,19,36,0.9596,0.9485,1.1506,0.8075,0.2252,0.1114,0.8526,1.6688,0.8966,0.1412,0.866,0.7849,0.8502,0,0,0,0
SE-040,2024,36,DevOps,Senior,7,9,8,21,37,0.9288,0.8593,1.2414,0.8419,0.1914,0.1667,0.8451,1.7845,0.9715,0.1557,0.8876,0.802,0.8821,0,0,0,0
SE-040,2024,37,DevOps,Senior,7,13,12,34,40,0.8854,0.9263,1.1692,0.7943,0.2094,0.1488,0.9248,1.3983,0.9216,0.0983,0.9564,0.7335,0.8366,0,0,0,0
SE-040,2024,38,DevOps,Senior,7,8,8,27,39,0.9515,0.8326,1.1941,0.8875,0.2101,0.0947,0.8735,1.7314,0.9269,0.1537,0.851,0.7679,0.7789,0,0,0,0
SE-040,2024,39,DevOps,Senior,7,13,13,39,29,0.9704,0.8481,1.2796,0.7904,0.1565,0.1515,0.8448,1.7746,0.8505,0.1358,0.8537,0.751,0.8973,0,0,0,0
SE-040,2024,40,DevOps,Senior,7,8,7,17,39,0.9041,0.8945,1.2544,0.8667,0.2456,0.1265,0.8746,1.2242,0.8713,0.1151,0.8665,0.8452,0.853,0,0,0,0
SE-040,2024,41,DevOps,Senior,7,11,10,38,39,0.8901,0.938,1.1212,0.8474,0.2179,0.1264,0.8761,1.7101,0.9406,0.1675,0.8268,0.6894,0.9196,0,0,0,0
SE-040,2024,42,DevOps,Senior,7,11,10,24,40,0.908,0.9815,1.1338,0.8338,0.2589,0.1172,0.9507,1.5748,0.9059,0.1486,0.8738,0.7565,0.875,1,0,0,0
SE-040,2024,43,DevOps,Senior,7,14,13,28,37,0.9401,0.8658,1.0663,0.7841,0.2011,0.1416,0.8617,1.3361,0.967,0.1542,0.8235,0.752,0.9177,1,0,0,1
SE-040,2024,44,DevOps,Senior,7,14,14,14,38,0.9744,0.8366,1.1931,0.8382,0.1743,0.1441,0.9001,1.9269,0.8641,0.147,0.8315,0.6899,0.9377,0,0,0,0
SE-040,2024,45,DevOps,Senior,7,6,6,12,35,0.968,0.897,1.2956,0.8644,0.1905,0.0946,0.8451,1.6621,0.7858,0.0796,0.8662,0.8262,0.9282,0,0,0,0
SE-040,2024,46,DevOps,Senior,7,9,8,39,41,0.9408,0.87,1.2372,0.759,0.1589,0.1183,0.8531,1.8107,0.8668,0.0858,0.8644,0.7944,0.8619,0,0,0,0
SE-040,2024,47,DevOps,Senior,7,12,11,23,35,0.9139,0.9719,1.0835,0.8079,0.3161,0.1275,0.9504,1.8666,0.7866,0.1491,0.8144,0.7474,0.9096,0,0,0,0
SE-040,2024,48,DevOps,Senior,7,9,9,17,37,0.9742,0.8472,1.2384,0.8199,0.2877,0.099,0.8737,1.6172,0.9431,0.1591,0.744,0.7187,0.8906,0,1,0,0
SE-040,2024,49,DevOps,Senior,7,10,9,22,34,0.9092,0.8289,1.3654,0.7005,0.2154,0.0811,0.9485,1.7174,0.8469,0.0834,0.8043,0.8087,0.9109,1,1,1,0
SE-040,2024,50,DevOps,Senior,7,9,9,21,38,0.9592,0.8427,1.2383,0.7879,0.1594,0.139,0.8762,1.681,0.962,0.1712,0.8937,0.8038,0.8955,0,0,0,0
SE-040,2024,51,DevOps,Senior,7,7,6,29,38,0.8807,0.8957,1.204,0.872,0.171,0.1237,0.8968,1.7412,0.8087,0.1725,0.7914,0.8022,0.8658,0,0,0,0
SE-040,2024,52,DevOps,Senior,7,10,9,19,39,0.8704,0.8671,1.2237,0.8224,0.2099,0.1121,0.8643,1.3785,0.8576,0.1579,0.8558,0.8262,0.9013,0,1,0,0
SE-048,2024,1,DevOps,Senior,6,10,9,12,39,0.9238,0.8585,0.9923,0.8092,0.2238,0.138,0.9101,1.5598,0.7726,0.1136,0.8771,0.7434,0.889,0,0,0,0
SE-048,2024,2,DevOps,Senior,6,8,7,18,33,0.8437,0.8796,1.2915,0.8483,0.2117,0.1162,0.8344,1.6125,0.8672,0.1253,0.8285,0.7521,0.8701,0,0,0,0
SE-048,2024,3,DevOps,Senior,6,10,9,22,45,0.8967,0.8836,1.2142,0.8337,0.1785,0.133,0.8527,1.8216,0.9714,0.0754,0.812,0.6548,0.932,0,1,0,0
SE-048,2024,4,DevOps,Senior,6,8,7,18,34,0.882,0.8804,1.1134,0.8065,0.2143,0.1072,0.9038,1.7061,0.8157,0.1562,0.7901,0.7612,0.8826,0,0,0,0
SE-048,2024,5,DevOps,Senior,6,13,11,28,38,0.8725,0.9462,1.2609,0.8383,0.2138,0.1355,0.9087,1.6781,0.8212,0.1261,0.8096,0.7643,0.867,0,0,0,0
SE-048,2024,6,DevOps,Senior,6,8,8,18,41,0.9449,0.9106,1.2069,0.8586,0.2006,0.0434,0.9161,1.5092,0.8903,0.1062,0.8065,0.7142,0.8835,0,0,0,0
SE-048,2024,7,DevOps,Senior,6,12,11,10,36,0.8947,0.8422,1.0536,0.7851,0.2012,0.1115,0.8804,1.6489,0.8931,0.1827,0.7975,0.7177,0.8729,1,0,0,0
SE-048,2024,8,DevOps,Senior,6,8,8,24,37,0.9392,0.9299,1.2196,0.8099,0.2158,0.18,0.9304,1.5511,1.0238,0.1679,0.8498,0.7549,0.8073,0,0,0,0
SE-048,2024,9,DevOps,Senior,6,7,6,21,39,0.9145,0.9404,1.1218,0.8085,0.2504,0.1355,0.8245,1.4863,0.8199,0.0818,0.8047,0.7767,0.9175,0,0,0,0
SE-048,2024,10,DevOps,Senior,6,12,11,33,39,0.9263,0.9154,1.1569,0.7428,0.1755,0.1397,0.9167,2.1405,0.8132,0.137,0.8317,0.7554,0.8863,0,0,0,0
SE-048,2024,11,DevOps,Senior,6,8,7,38,36,0.9167,0.9336,1.057,0.8947,0.1615,0.1297,0.911,1.7283,0.9187,0.141,0.8134,0.7074,0.9224,0,0,0,0
SE-048,2024,12,DevOps,Senior,6,6,5,40,40,0.9052,0.8441,1.1417,0.7548,0.29,0.1388,0.9079,1.857,0.8376,0.122,0.8194,0.7454,0.8823,0,0,0,0
SE-048,2024,13,DevOps,Senior,6,10,10,17,34,0.9986,0.9225,1.3175,0.7818,0.1501,0.1637,0.8198,1.6236,0.7552,0.0801,0.7421,0.7563,0.8859,0,0,0,0
SE-048,2024,14,DevOps,Senior,6,8,8,25,39,0.9417,0.9334,1.1589,0.8829,0.254,0.1594,0.9472,1.4138,1.009,0.1363,0.7384,0.8024,0.8697,0,0,0,0
SE-048,2024,15,DevOps,Senior,6,9,8,35,38,0.8682,0.8433,1.1458,0.7483,0.2767,0.1088,1.0,1.6042,0.9414,0.1351,0.9212,0.7173,0.9251,0,1,0,0
SE-048,2024,16,DevOps,Senior,6,14,13,29,38,0.9122,0.8019,1.1808,0.8056,0.272,0.0459,0.831,1.7077,0.9282,0.1636,0.8314,0.7907,0.8944,1,0,0,0
SE-048,2024,17,DevOps,Senior,6,9,8,28,37,0.8635,0.8295,1.1559,0.8101,0.2089,0.1596,0.9222,2.0891,0.889,0.142,0.8939,0.8157,0.7959,0,0,0,0
SE-048,2024,18,DevOps,Senior,6,11,10,35,40,0.8688,0.892,1.1749,0.8265,0.2876,0.0871,0.8801,1.8739,0.8842,0.1584,0.8403,0.7569,0.7503,0,0,0,0
SE-048,2024,19,DevOps,Senior,6,14,12,39,39,0.853,0.8612,1.118,0.7555,0.1504,0.1758,0.8315,1.3101,0.863,0.1303,0.8795,0.759,0.9188,0,0,0,0
SE-048,2024,20,DevOps,Senior,6,14,13,21,42,0.9125,0.8711,1.1892,0.7906,0.2568,0.1576,0.8628,1.7331,0.8057,0.1464,0.8188,0.6577,0.9005,0,0,1,0
SE-048,2024,21,DevOps,Senior,6,9,8,37,36,0.9339,0.8925,1.1321,0.8623,0.2052,0.1554,0.9045,1.8821,0.9152,0.1206,0.8768,0.77,0.9436,0,0,0,0
SE-048,2024,22,DevOps,Senior,6,13,12,34,33,0.9419,0.9103,1.0607,0.7565,0.2443,0.1138,0.833,1.3066,0.841,0.1474,0.8485,0.7392,0.8869,0,1,0,0
SE-048,2024,23,DevOps,Senior,6,7,6,10,33,0.9041,0.9096,1.0966,0.7809,0.2473,0.1363,0.902,1.7292,0.809,0.1073,0.8517,0.7467,0.8965,0,0,0,0
SE-048,2024,24,DevOps,Senior,6,10,9,12,38,0.9407,0.8615,1.2379,0.8529,0.281,0.1033,0.9121,1.5787,0.909,0.115,0.8198,0.6987,0.8957,0,1,0,0
SE-048,2024,25,DevOps,Senior,6,7,6,16,35,0.8725,0.892,1.213,0.778,0.2254,0.0779,0.9167,1.8001,0.9544,0.1661,0.8077,0.7789,0.8152,0,0,0,1
SE-048,2024,26,DevOps,Senior,6,9,8,11,41,0.9291,0.8809,1.1629,0.8173,0.2845,0.1923,0.8941,1.9871,0.868,0.1294,0.8597,0.6645,0.8663,0,0,0,0
SE-048,2024,27,DevOps,Senior,6,12,10,11,43,0.8735,0.8927,1.0463,0.8967,0.2363,0.1209,0.9036,1.5237,0.9034,0.0864,0.9043,0.666,0.9184,0,0,0,0
SE-048,2024,28,DevOps,Senior,6,12,11,35,36,0.9053,0.9016,1.1182,0.7253,0.1757,0.1301,0.8557,1.7282,0.777,0.1007,0.8901,0.7988,0.8778,0,0,0,0
SE-048,2024,29,DevOps,Senior,6,11,10,14,41,0.9267,0.8738,1.3116,0.7936,0.1248,0.1491,0.8504,1.4349,1.0175,0.1201,0.8888,0.7249,0.8707,0,0,0,0
SE-048,2024,30,DevOps,Senior,6,10,9,29,40,0.8655,0.9106,1.1869,0.875,0.2579,0.0708,0.8597,1.9249,0.9187,0.1014,0.7951,0.7452,0.83,0,1,0,0
SE-048,2024,31,DevOps,Senior,6,13,12,35,38,0.9531,0.8379,1.1171,0.7556,0.274,0.1372,0.8303,1.2897,0.8601,0.1363,0.9055,0.7554,0.8008,0,0,0,0
SE-048,2024,32,DevOps,Senior,6,7,6,26,33,0.9009,0.9287,1.0523,0.8135,0.2694,0.0988,0.8605,1.599,0.8451,0.1549,0.8003,0.7195,0.8793,0,0,0,0
SE-048,2024,33,DevOps,Senior,6,6,5,37,35,0.8695,0.8542,1.2309,0.8253,0.1546,0.0913,0.8938,1.62,0.8698,0.1309,0.7911,0.7244,0.8792,0,0,0,0
SE-048,2024,34,DevOps,Senior,6,10,10,15,40,0.9579,0.8968,1.1348,0.8359,0.2079,0.1648,0.8328,1.5893,0.8823,0.1093,0.8584,0.7579,0.8662,0,0,0,0
SE-048,2024,35,DevOps,Senior,6,8,8,13,40,0.9548,0.8414,1.2001,0.8611,0.2274,0.2153,0.976,1.707,0.8604,0.1344,0.8548,0.7378,0.8177,0,1,1,0
SE-048,2024,36,DevOps,Senior,6,13,12,11,39,0.9248,0.9344,1.2385,0.7839,0.1502,0.1171,0.8654,1.5503,0.7965,0.1318,0.8167,0.7003,0.8741,0,0,0,0
SE-048,2024,37,DevOps,Senior,6,14,12,33,35,0.8354,0.9107,1.1173,0.6985,0.1614,0.167,0.874,1.7599,0.8171,0.1066,0.8415,0.7382,0.8833,0,0,0,0
SE-048,2024,38,DevOps,Senior,6,14,12,27,26,0.8653,0.8342,1.1813,0.8021,0.1698,0.1123,0.8603,1.5841,0.6901,0.1466,0.8283,0.8563,0.8903,0,0,0,0
SE-048,2024,39,DevOps,Senior,6,14,13,22,34,0.9153,0.8669,1.1869,0.7771,0.171,0.1013,0.9943,1.7505,0.9243,0.1131,0.8802,0.8252,0.9087,0,0,0,0
SE-048,2024,40,DevOps,Senior,6,7,6,34,38,0.8778,0.9234,1.1128,0.8457,0.1745,0.1199,0.8349,2.0284,0.9179,0.1429,0.804,0.7696,0.8679,0,1,0,0
SE-048,2024,41,DevOps,Senior,6,6,5,11,41,0.9076,0.92,1.0815,0.8121,0.0844,0.1316,0.8599,1.826,0.8954,0.1557,0.8303,0.7133,0.8898,0,0,1,0
SE-048,2024,42,DevOps,Senior,6,14,13,33,37,0.9323,0.9142,1.1497,0.879,0.2126,0.1284,0.9306,1.9726,0.8072,0.0862,0.8324,0.6953,0.8716,0,1,0,0
SE-048,2024,43,DevOps,Senior,6,11,10,25,39,0.8671,0.8426,1.2675,0.8759,0.1814,0.1864,0.8889,1.873,0.8415,0.0949,0.8979,0.7886,0.9136,0,0,0,0
SE-048,2024,44,DevOps,Senior,6,6,5,22,37,0.8967,0.8858,1.1677,0.8653,0.1863,0.1505,0.8846,1.6515,0.928,0.1237,0.7766,0.8216,0.9315,0,0,0,0
SE-048,2024,45,DevOps,Senior,6,10,9,40,39,0.9005,0.9055,1.1421,0.8565,0.1574,0.1138,0.8934,1.7267,0.8968,0.1719,0.8459,0.7486,0.8955,0,0,0,0
SE-048,2024,46,DevOps,Senior,6,10,9,21,35,0.8645,0.9145,1.2125,0.7621,0.2816,0.1095,0.8581,1.755,0.8665,0.127,0.9148,0.7456,0.805,0,0,1,0
SE-048,2024,47,DevOps,Senior,6,10,9,17,37,0.928,0.835,1.1761,0.7343,0.1917,0.1321,0.9331,1.5918,0.7928,0.1412,0.7968,0.7787,0.961,0,0,0,0
SE-048,2024,48,DevOps,Senior,6,9,8,39,32,0.8857,0.8192,1.2846,0.779,0.2152,0.1158,0.9107,1.567,0.7946,0.1523,0.8976,0.7479,0.8557,0,0,0,0
SE-048,2024,49,DevOps,Senior,6,7,7,13,29,0.9424,0.8429,1.1522,0.779,0.1441,0.1222,0.8896,1.7505,0.7564,0.0912,0.8257,0.7433,0.8087,0,0,0,0
SE-048,2024,50,DevOps,Senior,6,8,7,17,42,0.9247,0.9344,1.1008,0.7671,0.1019,0.1267,0.8826,1.7006,0.9704,0.1521,0.7884,0.7176,0.8609,0,0,0,1
SE-048,2024,51,DevOps,Senior,6,9,8,33,38,0.883,0.8816,1.1945,0.8715,0.1998,0.0878,0.8679,1.9098,0.8373,0.0979,0.8129,0.6794,0.8039,0,0,0,0
SE-048,2024,52,DevOps,Senior,6,12,10,15,35,0.8474,0.8794,1.1441,0.8336,0.2829,0.1066,0.8961,1.9652,1.0299,0.1003,0.8382,0.7909,0.8147,0,0,0,0
SE-035,2024,1,QA,Senior,5,9,8,30,43,0.9075,0.8292,1.0922,0.7562,0.2206,0.1737,0.9207,1.7451,0.955,0.1339,0.8033,0.7308,0.7999,0,0,0,0
SE-035,2024,2,QA,Senior,5,8,7,34,40,0.8895,0.8986,1.0753,0.8175,0.2969,0.1159,0.9427,1.8376,0.9399,0.2055,0.8248,0.7768,0.8406,1,0,0,0
SE-035,2024,3,QA,Senior,5,9,9,26,36,0.956,0.9023,1.1553,0.7691,0.2012,0.1721,0.8526,1.5199,0.8508,0.092,0.8442,0.7264,0.919,0,0,0,0
SE-035,2024,4,QA,Senior,5,10,9,34,38,0.8853,0.8201,1.0259,0.8442,0.2126,0.1544,0.8725,1.597,0.8933,0.1147,0.835,0.6892,0.8507,0,0,0,0
SE-035,2024,5,QA,Senior,5,8,7,29,38,0.8755,0.8916,1.0984,0.7694,0.2553,0.1054,0.9372,1.778,0.8367,0.0957,0.8094,0.7619,0.8299,0,0,0,0
SE-035,2024,6,QA,Senior,5,11,9,18,39,0.8565,0.8535,1.1321,0.8087,0.2345,0.1491,0.8318,1.8462,0.9744,0.1534,0.8051,0.7082,0.8614,0,1,0,0
SE-035,2024,7,QA,Senior,5,9,8,28,38,0.8927,0.8869,1.0931,0.8126,0.2484,0.1704,0.8812,1.6476,0.8482,0.1479,0.7792,0.7396,0.8531,0,0,0,0
SE-035,2024,8,QA,Senior,5,14,13,12,38,0.9274,0.8939,1.0099,0.7679,0.2264,0.1029,0.8907,1.4193,0.8048,0.16,0.8446,0.7804,0.8966,0,0,0,0
SE-035,2024,9,QA,Senior,5,9,8,36,41,0.9293,0.8394,1.1145,0.8067,0.1425,0.1085,0.9263,1.8166,0.9232,0.1364,0.8549,0.7458,0.8435,0,1,1,0
SE-035,2024,10,QA,Senior,5,6,5,25,42,0.8584,0.8481,1.1578,0.8057,0.1441,0.1593,0.8695,1.7847,0.998,0.1472,0.8201,0.785,0.8054,0,0,0,0
SE-035,2024,11,QA,Senior,5,10,9,12,36,0.9078,0.8908,1.0689,0.7946,0.2777,0.1312,0.8695,1.9477,0.9298,0.1419,0.7843,0.7386,0.8335,0,0,0,0
SE-035,2024,12,QA,Senior,5,6,5,30,38,0.893,0.8054,1.1681,0.7759,0.1511,0.1342,0.8419,1.8426,0.7785,0.1307,0.8019,0.6892,0.8605,0,0,0,0
SE-035,2024,13,QA,Senior,5,10,9,40,35,0.8982,0.8203,1.0476,0.7219,0.2557,0.1704,0.8501,2.1754,0.9195,0.1488,0.817,0.788,0.9085,0,0,0,0
